,Active Players (66),Pos.,Base Salary,Signing Bonus,Roster Bonus,Option Bonus,Workout Bonus,Restruc. Bonus,Misc.,Dead Cap,Cap Hit,Cap %
1936,Garrett Celek ,TE,1650000.0,625000.0,350000.0,0.0,50000.0,0.0,0.0,1250000.0,2675000.0,1.30
1937,Joshua Garnett ,G,1295846.0,1241693.0,0.0,0.0,0.0,0.0,0.0,3779232.0,2537539.0,1.23
1938,Garry Gilliam ,RT,1750000.0,0.0,650000.0,0.0,50000.0,0.0,0.0,2150000.0,2450000.0,1.19
1939,K'Waun Williams ,CB,1250000.0,750000.0,218750.0,0.0,50000.0,0.0,0.0,2250000.0,2268750.0,1.10
1940,Robbie Gould ,K,2000000.0,250000.0,0.0,0.0,0.0,0.0,0.0,250000.0,2250000.0,1.09
1941,Aldrick Robinson ,WR,1650000.0,150000.0,300000.0,0.0,100000.0,0.0,0.0,150000.0,2200000.0,1.07
1942,Eli Harold ,OLB,1892000.0,174344.0,0.0,0.0,15000.0,0.0,0.0,174344.0,2081344.0,1.01
1943,Reuben Foster ,ILB,875696.0,1177783.0,0.0,0.0,0.0,0.0,0.0,5695439.0,2053479.0,1.00
1944,Brock Coyle ,ILB,900000.0,700000.0,400000.0,0.0,50000.0,0.0,0.0,3000000.0,2050000.0,1.00
1945,Trenton Brown ,RT,1907000.0,13974.0,0.0,0.0,0.0,0.0,0.0,13974.0,1920974.0,0.93
1946,Dekoda Watson ,OLB,1050000.0,333333.0,175000.0,0.0,50000.0,0.0,0.0,666667.0,1608333.0,0.78
1947,Jaquiski Tartt ,FS,1021865.0,480821.0,0.0,0.0,100000.0,0.0,0.0,480821.0,1602686.0,0.78
1948,Laken Tomlinson ,G,1600941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600941.0,0.78
1949,Kyle Nelson ,LS,975000.0,150000.0,0.0,0.0,25000.0,0.0,0.0,150000.0,1150000.0,0.56
1950,Don Jones ,FS,975000.0,125000.0,0.0,0.0,0.0,0.0,0.0,125000.0,1100000.0,0.53
1951,Ahkello Witherspoon ,CB,638325.0,243393.0,0.0,0.0,0.0,0.0,0.0,730179.0,881718.0,0.43
1952,C.J. Beathard ,QB,625393.0,176572.0,0.0,0.0,0.0,0.0,0.0,529716.0,801965.0,0.39
1953,Bradley Pinion ,P,705000.0,48550.0,0.0,0.0,0.0,0.0,0.0,48550.0,753550.0,0.37
1954,Raheem Mostert ,RB,705000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705000.0,0.34
1955,Mark Nzeocha ,ILB,705000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705000.0,0.34
1956,Trovon Reed ,CB,705000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705000.0,0.34
1957,Ronald Blair ,DE,630000.0,67601.0,0.0,0.0,0.0,0.0,0.0,135203.0,697601.0,0.34
1958,Aaron Burbridge ,WR,630000.0,25089.0,0.0,0.0,0.0,0.0,0.0,50178.0,655089.0,0.32
1959,Joe Williams ,RB,480000.0,157346.0,0.0,0.0,0.0,0.0,0.0,472038.0,637346.0,0.31
1960,Jeff Locke ,P,790000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.31
1961,Sheldon Day ,DT,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.31
1962,Malcolm Johnson ,FB,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.31
1963,Dexter McCoil ,S,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.31
1964,Tyvis Powell ,S,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.31
1965,George Kittle ,TE,555000.0,74571.0,0.0,0.0,0.0,0.0,0.0,223716.0,629571.0,0.31
1966,Trent Taylor ,WR,555000.0,50484.0,0.0,0.0,0.0,0.0,0.0,151453.0,605484.0,0.29
1967,D.J. Jones ,DT,555000.0,36963.0,0.0,0.0,0.0,0.0,0.0,110892.0,591963.0,0.29
1968,Pita Taumoepenu ,OLB,555000.0,36361.0,0.0,0.0,0.0,0.0,0.0,109083.0,591361.0,0.29
1969,Adrian Colbert ,FS,555000.0,21196.0,0.0,0.0,0.0,0.0,0.0,63590.0,576196.0,0.28
1970,Victor Bolden ,WR,555000.0,2666.0,0.0,0.0,0.0,0.0,0.0,5334.0,557666.0,0.27
1971,Kendrick Bourne ,WR,555000.0,1666.0,0.0,0.0,0.0,0.0,0.0,3334.0,556666.0,0.27
1972,Matt Breida ,RB,555000.0,1666.0,0.0,0.0,0.0,0.0,0.0,3334.0,556666.0,0.27
1973,Erik Magnunson ,T,555000.0,1333.0,0.0,0.0,0.0,0.0,0.0,2667.0,556333.0,0.27
1974,Cole Hikutini ,TE,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.27
1975,Elijah Lee ,OLB,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.27
1976,Greg Mabin ,CB,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.27
1977,Max McCaffrey ,WR,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.27
1978,Jeremy McNichols ,RB,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.27
1979,Pace Murphy ,T,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.27
1980,Cole Wick ,TE,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.27
1981,Darrell Williams ,T,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.27
1982,Jimmie Gilbert ,OLB,480000.0,4000.0,0.0,0.0,0.0,0.0,0.0,8000.0,484000.0,0.24
1983,Donavin Newsom ,ILB,480000.0,1666.0,0.0,0.0,0.0,0.0,0.0,3334.0,481666.0,0.23
1984,Deandre Carter ,WR,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.23
1985,Chanceller James ,S,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.23
1986,Andrew Lauderdale ,T,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.23
1987,Boseko Lokombo ,OLB,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.23
1988,Nick Mullens ,QB,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.23
1989,Channing Stribling ,CB,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.23
1990,Korey Toomer ,ILB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
1992,Russell Wilson ,QB,15500000.0,6200000.0,0.0,0.0,0.0,2086666.0,0.0,21473334.0,23786666.0,13.78
1993,Bobby Wagner ,ILB,10000000.0,1600000.0,1000000.0,1000000.0,0.0,0.0,0.0,7200000.0,13600000.0,7.88
1994,Doug Baldwin ,WR,8250000.0,1400000.0,500000.0,0.0,0.0,1743750.0,0.0,13931250.0,11893750.0,6.89
1995,Earl Thomas ,FS,8500000.0,1900000.0,0.0,0.0,0.0,0.0,0.0,1900000.0,10400000.0,6.02
1996,Duane Brown ,LT,9750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9750000.0,5.65
1997,Kam Chancellor ,SS,6800000.0,2500000.0,281250.0,0.0,0.0,0.0,0.0,14300000.0,9581250.0,5.55
1998,K.J. Wright ,OLB,7200000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,8200000.0,4.75
1999,Cliff Avril ,DE,7000000.0,500000.0,125000.0,0.0,0.0,0.0,0.0,500000.0,7625000.0,4.42
2000,Justin Britt ,C,2750000.0,1250000.0,500000.0,1666666.0,0.0,0.0,0.0,11500000.0,6166666.0,3.57
2001,Bradley McDougald ,SS,1500000.0,1333333.0,500000.0,0.0,0.0,0.0,0.0,5500000.0,3333333.0,1.93
2002,Jon Ryan ,P,2600000.0,600000.0,0.0,0.0,0.0,0.0,0.0,1200000.0,3200000.0,1.85
2003,Justin Coleman ,CB,2914000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2914000.0,1.69
2004,Barkevious Mingo ,OLB,1000000.0,1100000.0,300000.0,0.0,0.0,0.0,0.0,3200000.0,2400000.0,1.39
2005,Germain Ifedi ,RT,1201373.0,1052746.0,0.0,0.0,0.0,0.0,0.0,3306867.0,2254119.0,1.31
2006,Neiko Thorpe ,CB,1600000.0,300000.0,218750.0,0.0,0.0,0.0,0.0,300000.0,2118750.0,1.23
2007,Tyler Lockett ,WR,1907000.0,196690.0,0.0,0.0,0.0,0.0,0.0,196690.0,2103690.0,1.22
2008,Tom Johnson ,DT,950000.0,900000.0,250000.0,0.0,0.0,0.0,0.0,900000.0,2100000.0,1.22
2009,Shamar Stephen ,DT,800000.0,1000000.0,281250.0,0.0,0.0,0.0,0.0,1000000.0,2081250.0,1.21
2010,Dion Jordan ,DE,1907000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1907000.0,1.10
2011,Ed Dickson ,TE,1000000.0,866666.0,0.0,0.0,0.0,0.0,0.0,3600000.0,1866666.0,1.08
2012,Jaron Brown ,WR,800000.0,975000.0,0.0,0.0,0.0,0.0,0.0,2750000.0,1775000.0,1.03
2013,Malik McDowell ,DT,781156.0,799625.0,0.0,0.0,0.0,0.0,0.0,3607012.0,1580781.0,0.92
2014,Marcus Smith ,DE,800000.0,400000.0,210938.0,0.0,0.0,0.0,0.0,400000.0,1410937.0,0.82
2015,D.J. Fluker ,G,800000.0,300000.0,268750.0,0.0,0.0,0.0,0.0,300000.0,1368750.0,0.79
2016,Jarran Reed ,DT,894512.0,439024.0,0.0,0.0,0.0,0.0,0.0,878050.0,1333536.0,0.77
2017,Mike Davis ,RB,800000.0,350000.0,93750.0,0.0,0.0,0.0,0.0,350000.0,1243750.0,0.72
2018,Frank Clark ,DE,943938.0,243588.0,0.0,0.0,0.0,0.0,0.0,243588.0,1187526.0,0.69
2019,Ethan Pocic ,T,665410.0,336642.0,0.0,0.0,0.0,0.0,0.0,1675336.0,1002052.0,0.58
2020,C.J. Prosise ,RB,660000.0,173116.0,0.0,0.0,0.0,0.0,0.0,346232.0,833116.0,0.48
2021,Nick Vannett ,TE,652000.0,164220.0,0.0,0.0,0.0,0.0,0.0,328440.0,816220.0,0.47
2022,Rees Odhiambo ,T,644000.0,161355.0,0.0,0.0,0.0,0.0,0.0,322710.0,805355.0,0.47
2023,Shaquill Griffin ,CB,588000.0,189655.0,0.0,0.0,0.0,0.0,0.0,568965.0,777655.0,0.45
2024,Delano Hill ,S,588000.0,181869.0,0.0,0.0,0.0,0.0,0.0,545607.0,769869.0,0.45
2025,Amara Darboh ,WR,578000.0,176572.0,0.0,0.0,0.0,0.0,0.0,529716.0,754572.0,0.44
2026,Nazair Jones ,DT,578000.0,176572.0,0.0,0.0,0.0,0.0,0.0,529716.0,754572.0,0.44
2027,Tedric Thompson ,S,555000.0,168001.0,0.0,0.0,0.0,0.0,0.0,168001.0,723001.0,0.42
2028,Maurice Alexander ,SS,790000.0,50000.0,0.0,0.0,40000.0,0.0,0.0,50000.0,720000.0,0.42
2029,D.J. Alexander ,ILB,705000.0,0.0,0.0,0.0,9000.0,0.0,0.0,0.0,714000.0,0.41
2030,Jalston Fowler ,FB,705000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705000.0,0.41
2031,Jason Myers ,K,705000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705000.0,0.41
2032,George Fant ,T,630000.0,6668.0,0.0,0.0,0.0,0.0,0.0,6668.0,636668.0,0.37
2033,DeAndre Elliot ,CB,630000.0,3334.0,0.0,0.0,0.0,0.0,0.0,3334.0,633334.0,0.37
2034,Isaiah Battle ,LT,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.36
2035,Branden Jackson ,DE,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.36
2036,Quinton Jefferson ,DE,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.36
2037,Tre Madden ,RB,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.36
2038,Tanner McEvoy ,S,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.36
2039,J.D. McKissic ,RB,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.36
2040,C.J. Smith ,CB,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.36
2041,Christopher Carson ,RB,555000.0,16282.0,0.0,0.0,0.0,0.0,0.0,48847.0,571282.0,0.33
2042,Jordan Roos ,G,555000.0,6666.0,0.0,0.0,0.0,0.0,0.0,13334.0,561666.0,0.33
2043,Willie Beavers ,T,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.32
2044,Marcus Johnson ,WR,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.32
2045,Akeem King ,SS,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.32
2046,David Moore ,WR,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.32
2047,Michael Tyson ,CB,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.32
2048,Alex Carter ,S,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.28
2049,Cyril Grayson ,WR,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.28
2050,Noble Nwachukwu ,DE,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.28
2051,Tyrone Swoopes ,TE,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.28
2053,Mike Evans ,WR,8258000.0,0.0,10000000.0,0.0,0.0,0.0,0.0,38258000.0,18258000.0,9.60
2054,Gerald McCoy ,DT,12250000.0,500000.0,0.0,0.0,0.0,0.0,0.0,500000.0,12750000.0,6.70
2055,Jason Pierre-Paul ,DE,11250000.0,0.0,1000000.0,0.0,250000.0,0.0,0.0,11250000.0,12500000.0,6.57
2056,Ryan Jensen ,C,2000000.0,0.0,10000000.0,0.0,0.0,0.0,0.0,22000000.0,12000000.0,6.31
2057,DeSean Jackson ,WR,11000000.0,0.0,0.0,0.0,0.0,0.0,0.0,7500000.0,11000000.0,5.78
2058,Lavonte David ,OLB,8750000.0,0.0,0.0,0.0,0.0,0.0,0.0,3818291.0,8750000.0,4.60
2059,Jameis Winston ,QB,705000.0,4174323.0,3186992.0,0.0,0.0,0.0,0.0,4879323.0,8066315.0,4.24
2060,J.R. Sweezy ,G,6500000.0,625000.0,0.0,0.0,0.0,0.0,0.0,1875000.0,7125000.0,3.75
2061,Brent Grimes ,CB,3500000.0,0.0,3500000.0,0.0,0.0,0.0,0.0,7000000.0,7000000.0,3.68
2062,Cameron Brate ,TE,1000000.0,0.0,6000000.0,0.0,0.0,0.0,0.0,7000000.0,7000000.0,3.68
2063,William Gholston ,DE,6500000.0,0.0,0.0,0.0,0.0,0.0,0.0,6500000.0,6500000.0,3.42
2064,Vinny Curry ,DE,3000000.0,0.0,3500000.0,0.0,0.0,0.0,0.0,6500000.0,6500000.0,3.42
2065,Beau Allen ,DT,2250000.0,0.0,2750000.0,0.0,0.0,0.0,0.0,5000000.0,5000000.0,2.63
2066,Demar Dotson ,RT,3975000.0,0.0,515625.0,0.0,125000.0,0.0,0.0,0.0,4615625.0,2.43
2067,Vernon Hargreaves ,CB,1738878.0,2127756.0,0.0,0.0,0.0,0.0,0.0,8377709.0,3866634.0,2.03
2068,Ryan Fitzpatrick ,QB,2000000.0,0.0,1300000.0,0.0,0.0,0.0,0.0,1300000.0,3300000.0,1.74
2069,Bryan Anger ,P,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,1.58
2070,Chandler Catanzaro ,K,1350000.0,0.0,1650000.0,0.0,0.0,0.0,0.0,3750000.0,3000000.0,1.58
2071,Mitch Unrein ,DE,1000000.0,0.0,2000000.0,0.0,0.0,0.0,0.0,3000000.0,3000000.0,1.58
2072,Adam Humphries ,WR,2914000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2914000.0,1.53
2073,Christopher Conte ,FS,2250000.0,0.0,0.0,125000.0,0.0,0.0,500000.0,125000.0,2875000.0,1.51
2074,O.J. Howard ,TE,969301.0,1552203.0,0.0,0.0,0.0,0.0,0.0,9077416.0,2521504.0,1.33
2075,Evan Smith ,C,1000000.0,0.0,1000000.0,0.0,0.0,0.0,250000.0,1000000.0,2250000.0,1.18
2076,Kwon Alexander ,ILB,1907000.0,119582.0,0.0,0.0,0.0,0.0,0.0,119582.0,2026582.0,1.07
2077,Donovan Smith ,LT,1162571.0,668429.0,0.0,0.0,100000.0,0.0,0.0,668429.0,1931000.0,1.02
2078,Josh Robinson ,CB,1750000.0,125000.0,0.0,0.0,0.0,0.0,0.0,125000.0,1875000.0,0.99
2079,Noah Spence ,DE,998755.0,647509.0,0.0,0.0,0.0,0.0,0.0,1295019.0,1646264.0,0.87
2080,Jacquizz Rodgers ,RB,1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600000.0,0.84
2081,Keith Tandy ,FS,790000.0,0.0,600000.0,0.0,0.0,0.0,0.0,600000.0,1390000.0,0.73
2082,Ali Marpet ,C,874581.0,251106.0,0.0,0.0,75000.0,0.0,0.0,251106.0,1200687.0,0.63
2083,Justin Evans ,S,701332.0,480326.0,0.0,0.0,0.0,0.0,0.0,2142312.0,1181658.0,0.62
2084,Ryan Griffin ,QB,1100000.0,0.0,75000.0,0.0,0.0,0.0,0.0,0.0,1175000.0,0.62
2085,Adarius Glanton ,OLB,790000.0,0.0,250000.0,0.0,0.0,0.0,0.0,250000.0,1040000.0,0.55
2086,Chris Godwin ,WR,581500.0,198041.0,0.0,0.0,0.0,0.0,0.0,594123.0,779541.0,0.41
2087,Ryan Smith ,CB,630000.0,148040.0,0.0,0.0,0.0,0.0,0.0,296081.0,778040.0,0.41
2088,Kendell Beckwith ,OLB,578000.0,176572.0,0.0,0.0,0.0,0.0,0.0,529716.0,754572.0,0.40
2089,Will Clarke ,DE,790000.0,90000.0,0.0,0.0,0.0,0.0,0.0,90000.0,720000.0,0.38
2090,Cameron Lynch ,OLB,705000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705000.0,0.37
2091,Freddie Martino ,WR,705000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705000.0,0.37
2092,Caleb Benenoch ,T,630000.0,63296.0,0.0,0.0,0.0,0.0,0.0,126593.0,693296.0,0.36
2093,Devante Bond ,OLB,630000.0,36176.0,0.0,0.0,0.0,0.0,0.0,72355.0,666176.0,0.35
2094,Leonard Wester ,T,630000.0,6668.0,0.0,0.0,0.0,0.0,0.0,6668.0,636668.0,0.33
2095,Peyton Barber ,RB,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.33
2096,Alan Cross ,TE,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.33
2097,Javien Elliott ,CB,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.33
2098,Austin Johnson ,FB,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.33
2099,Davonte Lambert ,DE,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.33
2100,Antony Auclair ,TE,555000.0,6666.0,0.0,0.0,0.0,0.0,0.0,13334.0,561666.0,0.30
2101,Riley Bullough ,ILB,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.29
2102,Nigel Harris ,OLB,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.29
2103,Isaiah Johnson ,S,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.29
2104,Jake Lampman ,WR,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.29
2105,Michael Liedtke ,G,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.29
2106,Pat O'Connor ,DE,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.29
2107,Channing Ward ,DE,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.29
2108,Bobo Wilson ,WR,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.29
2109,Stevie Tu'ikolovatu ,DT,480000.0,22783.0,0.0,0.0,0.0,0.0,0.0,68349.0,502783.0,0.26
2110,Cole Gardner ,T,480000.0,1666.0,0.0,0.0,0.0,0.0,0.0,1334.0,481666.0,0.25
2111,Dalton Crossan ,RB,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.25
2112,Drew Ferris ,LS,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.25
2113,Maurice Fleming ,CB,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.25
2114,Jeff Knox ,ILB,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.25
2115,Devin Lucien ,WR,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.25
2116,Eric Nzeocha ,OLB,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.25
2117,Givens Price ,T,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.25
2118,David Rivers III ,CB,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.25
2119,Brad Seaton ,T,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.25
2120,Avery Young ,T,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.25
2121,Adam Gettis ,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
2123,Jurrell Casey ,DT,10600000.0,3720000.0,500000.0,0.0,100000.0,0.0,0.0,19120000.0,14920000.0,8.68
2124,Logan Ryan ,CB,10000000.0,666666.0,500000.0,0.0,0.0,0.0,0.0,7333334.0,11166666.0,6.50
2125,Taylor Lewan ,LT,9341000.0,0.0,0.0,0.0,0.0,0.0,0.0,9341000.0,9341000.0,5.43
2126,Brian Orakpo ,OLB,7250000.0,1250000.0,500000.0,0.0,0.0,0.0,0.0,1250000.0,9000000.0,5.24
2127,Derrick Morgan ,OLB,6500000.0,1500000.0,437500.0,0.0,0.0,0.0,0.0,1500000.0,8437500.0,4.91
2128,Marcus Mariota ,QB,705000.0,3967541.0,3031905.0,0.0,0.0,0.0,0.0,4672541.0,7704446.0,4.48
2129,Delanie Walker ,TE,5400000.0,833334.0,750000.0,0.0,50000.0,0.0,0.0,1333334.0,7033334.0,4.09
2130,John Cyprien ,SS,4500000.0,750000.0,1312500.0,0.0,0.0,0.0,0.0,4250000.0,6562500.0,3.82
2131,Malcolm Butler ,CB,3500000.0,2000000.0,500000.0,0.0,0.0,0.0,0.0,24000000.0,6000000.0,3.49
2132,Rishard Matthews ,WR,5000000.0,833334.0,0.0,0.0,0.0,0.0,0.0,833334.0,5833334.0,3.39
2133,Corey Davis ,WR,555000.0,4152216.0,1064307.0,0.0,0.0,0.0,0.0,12456648.0,5771523.0,3.36
2134,Josh Kline ,G,2500000.0,500000.0,2750000.0,0.0,0.0,0.0,0.0,9250000.0,5750000.0,3.35
2135,Ben Jones ,C,4500000.0,875000.0,0.0,0.0,0.0,0.0,0.0,1750000.0,5375000.0,3.13
2136,DaQuan Jones ,DE,4000000.0,1333333.0,0.0,0.0,0.0,0.0,0.0,14000000.0,5333333.0,3.10
2137,Jack Conklin ,RT,1895242.0,2440483.0,0.0,0.0,0.0,0.0,0.0,9394071.0,4335725.0,2.52
2138,Dion Lewis ,RB,2000000.0,562500.0,1750000.0,0.0,0.0,0.0,0.0,5750000.0,4312500.0,2.51
2139,Wesley Woodyard ,ILB,2700000.0,0.0,800000.0,0.0,0.0,0.0,750000.0,500000.0,4250000.0,2.47
2140,Brett Kern ,P,3050000.0,500000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,3550000.0,2.07
2141,Ryan Succop ,K,2250000.0,700000.0,0.0,0.0,0.0,0.0,0.0,7500000.0,2950000.0,1.72
2142,Adoree' Jackson ,CB,977854.0,1586415.0,0.0,0.0,0.0,0.0,0.0,9231369.0,2564269.0,1.49
2143,Daren Bates ,ILB,1800000.0,166666.0,0.0,0.0,200000.0,0.0,0.0,333337.0,2166666.0,1.26
2144,Blaine Gabbert ,QB,1500000.0,500000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,2000000.0,1.16
2145,Quinton Spain ,G,1900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900000.0,1.11
2146,Phillip Supernaw ,TE,1150000.0,300000.0,350000.0,0.0,0.0,0.0,0.0,650000.0,1800000.0,1.05
2147,Kevin Dodd ,OLB,1045664.0,741328.0,0.0,0.0,0.0,0.0,0.0,2082657.0,1786992.0,1.04
2148,Brynden Trawick ,SS,1750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750000.0,1.02
2149,Austin Johnson ,DT,964748.0,579496.0,0.0,0.0,0.0,0.0,0.0,1158993.0,1544244.0,0.90
2150,Derrick Henry ,RB,941630.0,533259.0,0.0,0.0,0.0,0.0,0.0,1066520.0,1474889.0,0.86
2151,Kevin Pamphile ,G,1000000.0,400000.0,0.0,0.0,0.0,0.0,0.0,400000.0,1400000.0,0.81
2152,Dennis Kelly ,RT,1100000.0,133333.0,75000.0,0.0,0.0,0.0,0.0,341667.0,1308333.0,0.76
2153,Nate Palmer ,ILB,1100000.0,175000.0,0.0,0.0,0.0,0.0,0.0,175000.0,1275000.0,0.74
2154,Beau Brinkley ,LS,1100000.0,168000.0,0.0,0.0,0.0,0.0,0.0,1436000.0,1268000.0,0.74
2155,Luke Stocker ,TE,1000000.0,62500.0,0.0,0.0,75000.0,0.0,0.0,62500.0,1137500.0,0.66
2156,Kevin Byard ,FS,784566.0,224265.0,0.0,0.0,0.0,0.0,0.0,448530.0,1008831.0,0.59
2157,Taywan Taylor ,WR,630000.0,229003.0,0.0,0.0,0.0,0.0,0.0,687009.0,859003.0,0.50
2158,David King ,DE,790000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790000.0,0.46
2159,Jonnu Smith ,TE,579000.0,176572.0,0.0,0.0,0.0,0.0,0.0,529716.0,755572.0,0.44
2160,Xavier Su'a-Filo ,G,790000.0,30000.0,60000.0,0.0,0.0,0.0,0.0,30000.0,720000.0,0.42
2161,Demontre Hurst ,CB,705000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705000.0,0.41
2162,Tajae Sharpe ,WR,630000.0,68721.0,0.0,0.0,0.0,0.0,0.0,137442.0,698721.0,0.41
2163,LeShaun Sims ,CB,630000.0,59546.0,0.0,0.0,0.0,0.0,0.0,119094.0,689546.0,0.40
2164,Aaron Wallace ,OLB,630000.0,22041.0,0.0,0.0,0.0,0.0,0.0,44085.0,652041.0,0.38
2165,David Fluellen ,RB,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.37
2166,Darius Jennings ,WR,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.37
2167,Kalan Reed ,CB,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.37
2168,Tye Smith ,CB,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.37
2169,Cody Wichmann ,G,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.37
